2015,2,Second Semester    ,5679173053,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679174653,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679174653,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679176953,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679176953,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679178153,5300828,DISSERTATION      ,3         ,                                                            ,R,T
2015,2,Second Semester    ,5679178153,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679179853,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679179853,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679180353,5300707,SEM HLTH RES VII  ,1         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5679180353,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679181053,5300708,SEM HLTH RES VIII ,1         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5679181053,5300543,SEX BEH CULT REP  ,3         ,                                                            ,R, 
2015,2,Second Semester    ,5679181053,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679184953,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679184953,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679187853,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679187853,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679190653,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679190653,5300828,DISSERTATION      ,3         ,                                                            ,R,T
2015,2,Second Semester    ,5681526026,2600811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5681551726,2600700,SPECIAL PROJECT   ,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5681860626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5681884726,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5681899126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5681971626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682023926,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682033126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682034826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682042826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682098026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682119526,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682121726,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682122326,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682123026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682124626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682125226,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682126926,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682127526,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682128126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682129826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682130326,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682132626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682133226,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682134926,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682135526,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682136126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682137826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682138426,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682139026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682140626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682141226,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
